هب;5046
ها;180481
نن;7429
هت;6287
نى;5955
نو;50288
هة;7314
هج;7546
و،;1455
ني;135979
هذ;61900
هد;23815
هز;4000
نّ;2815
هر;25614
هش;1021
وغ;6159
وظ;4844
وع;41861
وق;69188
وك;30781
وف;40023
ون;121838
وه;30314
ول;173755
وم;94399
وث;5214
هي;34025
ى،;3725
هى;1598
وت;51819
وة;11189
هو;45716
هه;2320
وب;54010
ود;49328
وخ;6832
وح;23984
وج;34226
وس;47470
وز;27211
ور;92061
وذ;6713
وط;16715
وض;24677
وص;16489
وش;7934
ّي;1091
َّ;1791
ّل;1226
ّه;1192
ّر;1711
خو;8615
دة;61853
دت;14135
دا;93914
خن;1600
دب;5167
دخ;7955
دث;11998
خي;16820
دء;1350
خف;5148
خل;38844
دئ;1259
خم;6517
دأ;5832
خط;17526
خض;2355
خر;30965
خذ;4832
خد;11863
خص;15208
خش;1194
خس;2294
ده;22108
ذب;2426
دو;73574
ذة;1352
دى;9274
ذت;1006
دي;115571
ر،;11269
دف;14946
دق;6701
دك;4346
دل;12650
دم;42209
ذا;62479
دن;14668
دع;15158
دد;18021
در;43624
دس;6717
حث;6010
جي;30600
حج;5008
جو;27307
حة;17450
حت;36439
حا;65990
جن;25061
حب;9748
جه;27630
جل;23718
جم;39809
جع;9435
جس;3443
جز;8701
جر;28779
جذ;1095
جد;29799
جح;2656
خت;15643
د،;6316
حي;54313
حم;26452
حن;6615
خا;37490
خب;11493
حه;4002
حو;25756
خة;1130
حف;10152
حق;27212
حك;24676
حل;22259
حض;6178
حص;9637
حظ;4922
حط;2717
حز;9188
حر;36187
حش;1006
حس;14222
حذ;2430
حد;57577
تغ;10395
تف;32244
تم;68048
تل;37695
تك;22873
تق;55668
ثت;1277
تى;13053
ثة;8431
تو;56219
ته;78722
ثب;2259
ثا;22749
تن;37042
تج;28057
تح;59622
تت;19627
تث;4523
تذ;3424
تر;61368
تخ;30103
تد;17640
تش;25953
تص;28559
تز;9209
تس;27830
تظ;4976
تع;53773
تض;8155
تط;18000
ثق;7694
جأ;1075
ثل;21958
ثن;6185
جا;66814
ثم;11789
جئ;1307
جة;11121
ثو;4172
ثه;1309
جب;10073
ح،;1441
ثي;16349
جت;17174
ج،;1140
تي;83459
تُ;1299
ثر;17941
تّ;1475
ة؟;3672
بغ;3889
بع;61421
به;35321
بن;35429
بم;19223
بل;59591
بك;10158
بق;23080
بف;2616
بـ;1370
بخ;2817
بد;34926
اً;47042
بج;3651
بح;24509
بت;26100
بث;2184
ة،;45302
اي;61815
اه;41290
بب;9829
او;45965
بة;31946
بض;2737
بط;13223
بش;14003
بص;4621
بز;1800
بس;12195
بذ;3148
بر;65364
تا;59198
تئ;1084
تة;2684
تب;36775
تأ;13245
تؤ;2002
بو;31549
بي;124618
ت،;7449
ئد;4507
ئر;8074
ئز;1829
ئا;5813
إن;41692
إم;4139
ئة;10530
ئب;4303
ا،;20342
إي;14316
ئت;1793
ئح;1251
ئج;2335
ا؟;2241
اء;89073
ئف;2760
ئق;3224
اؤ;2017
ئل;11142
ائ;85740
ئم;7727
ئع;2472
از;22465
ار;198716
اذ;14412
اد;105735
اض;29593
اص;30227
اش;18668
اس;109312
ات;233236
اة;14298
ئو;1339
ئه;5417
اب;99402
اا;1641
ئن;2597
اخ;23653
اح;56387
اج;46480
اث;18405
ئي;47810
ب،;4911
اف;68423
بأ;16725
اق;69972
ام;166958
ان;309364
با;169337
اك;42445
ال;1890055
بإ;4318
اع;84078
اغ;6928
اط;30373
اظ;1876
ؤس;4648
ؤد;1783
ؤخ;1468
أو;50210
أه;8781
ؤث;1143
أي;27725
ؤت;2590
أل;18673
أك;19827
أن;125488
ؤا;2794
أم;53999
ؤك;2865
إش;2118
إس;22783
إز;1042
إر;5463
إذ;9401
إد;5862
إخ;2643
إح;3581
إج;4519
ؤي;2245
إث;1396
إت;1147
ؤو;9222
إب;3026
ؤه;1446
ؤم;1343
ؤل;4262
إل;57746
إف;1663
إق;4181
إع;9274
إغ;1225
إط;3557
إص;3148
إض;2985
ءه;1331
آب;1528
آخ;9204
آر;1346
آل;4251
آم;1229
أة;4529
أت;9459
آن;6347
أب;12601
أح;17476
أخ;19569
أث;5968
آي;1358
أج;10880
أر;16090
أز;4204
أد;8045
أذ;1383
أض;5712
أص;10587
أش;9698
أس;30607
أغ;4439
أع;18334
أط;4957
أق;9690
أف;11639
ء،;2926
ءا;4162
ءة;2046
ءت;1444
ف،;2600
غي;28712
غو;4484
غن;3770
غل;8158
غم;6044
عي;48343
غت;3241
عى;2417
غد;2584
غر;16021
غذ;1583
غس;1930
غز;3805
غط;2660
غض;1772
عف;2863
عق;15516
عك;3318
عل;170437
عم;48351
غا;19190
عن;72997
عه;14454
غب;2872
عو;30930
غة;3144
عج;3608
ظي;6660
عث;2859
عت;33385
ظو;1565
عة;38096
عذ;1457
عد;72326
عش;9201
عس;5511
عز;7075
عر;56826
عظ;3992
عط;4690
عض;15949
عص;3802
ظف;1793
عا;119295
ظن;1158
عب;35123
ظه;5497
ظل;4364
ظم;8608
طن;16593
ظا;12915
طم;2202
طل;23459
طق;12436
طف;7394
طع;5260
طط;2021
ظر;10660
طى;1207
ع،;3247
طي;26298
طه;4009
طو;19718
ظة;3287
طأ;1220
طئ;1100
ضم;8275
ضل;5773
ضف;1476
ضغ;1924
ضط;2001
ضع;11607
طس;1927
طر;26010
ضي;27494
طا;53803
ضه;4255
طب;15305
طة;14984
ضو;11184
طت;2050
ضى;2239
صل;25088
صف;14040
صط;1560
صص;2614
صغ;3248
صع;4775
ضر;11485
ضخ;1462
ضد;5557
ضب;3055
صه;1800
ضة;4192
صو;24755
صم;5299
صن;7792
ضا;42970
ضح;8032
ضت;2504
صي;20594
ط،;1504
شف;7481
شك;19094
شق;3242
شط;1880
شع;13753
شغ;2301
صح;21342
صد;17803
صر;32748
شل;2956
شم;7782
شن;4378
صا;39203
صب;11312
شه;16229
صة;10264
شو;8774
صت;1001
شي;23960
ض،;1547
سع;21235
سط;18532
سس;5275
سف;9859
شأ;4323
سق;3077
سي;101327
شت;9457
سى;1476
سو;32132
شة;2069
سه;13706
شب;9056
سن;19698
شا;40932
سم;30687
شئ;1385
سل;53368
سك;17137
شؤ;1886
سّ;1001
شر;56729
شد;6434
شخ;9778
شح;2832
شج;2736
زع;6356
رّ;2103
زف;1058
سب;40481
زه;3751
سا;82795
زن;3156
ست;102705
سة;17097
زو;10011
سؤ;8845
سأ;3214
زم;11720
سئ;1711
زل;5927
سد;3907
سر;33299
سج;7250
زي;38160
سخ;2076
سح;3504
رس;23046
رش;5668
رر;7357
رز;4886
رط;6320
رص;6145
رض;23508
رع;12938
رغ;8984
زء;1762
رل;4905
رك;53954
رق;20255
رف;30117
زة;7998
رو;71759
زب;6674
ره;30522
رن;17964
زا;31485
رم;12717
س،;3055
ري;173675
زت;2045
رى;18944
زر;7317
زد;1964
ذر;4269
دّ;2288
رآ;1352
ذك;11641
رؤ;2642
رأ;12394
رئ;22283
ذل;25250
ذه;32621
رب;63468
ذن;2325
را;212820
رت;36430
رة;86275
ذو;2670
رج;29603
رث;1893
ذي;38500
رخ;1377
رح;16983
رد;22724
يين;23497
يّة;2561
يكت;2002
يقو;9131
يقي;6391
يل،;1729
يقل;1053
يكا;3603
يقه;2437
يم،;1030
يكي;10823
يلت;1675
يكو;9477
يلة;6381
يكم;1048
يكن;2247
يلا;7886
يلي;13272
ين،;6832
يمث;1001
يمز;1207
يلم;1206
يما;8247
يله;2366
يمة;5712
يلو;2865
يمت;1764
يمق;2508
ينا;10886
يمن;4427
يمك;8117
ينت;3893
يه،;1142
يمي;5170
ينب;1329
يمه;1720
ينة;7959
يمو;1697
يني;16441
ينم;4199
ينه;5441
يها;17047
ينك;1113
يوس;1177
يور;3085
يوج;1869
يوت;1334
يهو;2454
يوا;2948
يهم;4851
يون;15754
يوي;2377
يوف;1035
يوم;17175
يول;2787
يير;3140
يقا;4516
يقد;1622
يفه;1236
يقة;7345
يقت;1594
يفي;3614
يقر;1143
يفة;9114
يفت;1332
يفا;2239
يفر;1119
يضا;8639
يصل;2181
يشي;1786
يشه;1089
يصب;1317
يشك;1153
يسي;3787
يسك;1035
يسو;1063
يشا;2821
يسم;2732
يسر;1349
يزي;3663
يسة;1218
يست;11162
يسا;3027
يره;6484
يرو;4438
يرى;1851
يري;8148
يعم;1780
يعن;2883
يعل;1570
يعي;5823
يعه;1105
يعو;1907
يعر;2335
يعد;1472
يعا;3839
يعة;3794
يعت;4932
يطر;2517
يطا;8804
يضي;1037
يجر;1525
يجد;1021
يجب;3608
يجة;2521
يجا;3228
يجع;1378
يجي;4030
يحد;1774
يحا;4250
يحة;1159
يحت;2129
يحص;1201
يتج;1329
يتح;2580
يتا;2422
يتع;2890
يتش;2006
يتس;1871
يتر;2689
يتو;3220
يتي;4629
يتم;5533
يتن;1560
يته;6919
يدو;1687
يده;2553
ير،;1841
يدي;7086
يذك;2305
يرا;25877
يرت;2439
يرة;14399
يرف;1152
يرك;6323
يزا;2519
يد،;1386
يحي;2206
يخت;1347
يحم;1424
يدة;12164
يخي;1453
يدا;6245
يدر;1432
يدع;1316
يدف;1417
يؤك;1006
يأت;1903
يبد;2500
يبر;1275
ياق;1409
يال;6560
يبا;3471
يان;11665
يام;6931
يبة;2812
ياه;4686
ية،;18560
ياً;6975
ية؟;1162
يبل;1124
يبق;1302
يبه;1082
يبي;3494
يئة;4882
يا،;2855
يئا;1591
ياس;14591
يار;15698
ياد;7778
ياح;1826
ياض;4585
ياء;3884
يات;30526
ياة;4898
ياب;3620
نقط;1571
نقد;1667
نقا;3419
نفو;1040
نفي;3970
نفص;1076
نفس;12027
نفط;2496
نفج;1652
نفذ;1063
نفت;1278
نفا;1694
هاء;1802
ننا;4058
هائ;2969
نمي;2054
هات;4372
نمو;2473
هاب;5854
هاد;3343
هاج;2673
هاز;1812
هار;2876
نما;7001
ها،;7744
هؤل;2379
نكو;1454
نقو;1223
نقل;6663
نيس;1910
هتم;2655
نيا;14750
نيت;1398
هته;1096
نية;40532
نيف;1369
نوي;3131
ني،;2446
نوك;1139
نون;8324
نوو;3797
نور;1768
نود;2118
نهي;1063
نوب;6514
نهم;11420
نوا;14009
نوف;1679
نوع;3847
هاي;4751
نني;2115
هال;1428
هام;3730
نها;32073
هان;1710
هدا;3017
هذا;33540
هدف;5899
هدد;1248
هدت;1354
نيه;2115
نين;9526
نيي;5508
نيو;4940
هجر;1084
هجم;1573
هجو;2668
هري;2222
هرة;3402
هرب;1699
هذه;27284
هرا;2534
هدي;2195
هزة;1880
هرت;1171
هرج;1066
مغر;1647
معي;5070
معل;4591
مغا;1085
معن;3803
معه;4958
معظ;1681
معر;5303
معد;2230
معت;3697
معة;5851
معا;12732
مقت;2566
مفه;1109
مقب;3725
مقا;12856
مقر;5922
مقد;2621
مفت;1331
مفا;5144
مفر;1327
ملت;1860
مكو;1200
ملة;4937
مكن;11871
ملا;9141
مكا;7769
مكت;2304
منا;14298
ممن;1026
ناب;1268
ممل;3678
نائ;5483
ممك;1209
ناء;9167
ناد;4334
منذ;6810
ناح;1755
منح;2457
ناخ;1192
ممي;1112
ناج;1071
منة;1252
ناة;1508
نات;9648
منت;7903
منظ;4344
منط;9125
ناط;3353
ناص;3306
منص;2204
منش;1471
ناش;1335
ناس;8759
ناز;2845
منز;1743
نار;2404
ناع;3987
منع;2911
ملك;9158
مما;6556
ملف;1373
مله;2375
ملو;1814
نا،;2234
ملي;16231
ممث;1413
مهم;6214
مهو;3039
موت;2277
موا;18047
مهن;1781
نبه;1374
موح;1223
نبي;3403
موج;3499
مور;3679
موز;1150
مود;2035
موض;4130
موس;5921
موع;5804
موظ;1491
موق;8168
ناف;3529
منف;1120
ناق;3103
ناك;9064
نال;1555
نام;4527
مها;8218
نان;10626
نبا;2379
منه;11372
ناه;2467
ناو;2489
منو;1104
منى;1511
مني;6406
ناي;2513
نة،;1300
ناً;1914
مهر;1402
نتق;4182
نتش;2020
نتص;1545
نتظ;2770
نتخ;9755
نتح;1264
نتج;2540
نتر;2827
نتا;6356
مون;5622
موم;1213
مول;2108
موي;1649
موه;1233
ميل;5506
ميع;6557
ميد;3220
ميز;3198
مير;11662
ميس;1736
نتم;2300
نته;6263
ميا;5025
نتن;1810
ميت;2189
نتو;1227
مية;20503
نتي;4379
نجل;1636
نجم;1110
نجح;1313
ميي;1780
ميه;1011
مين;14206
نجا;5452
ميم;1600
نحن;3673
نحا;1286
نخف;1361
ندا;2608
نحو;3816
ندن;2714
ندم;5976
ندو;2674
نده;1212
ندر;1886
ندس;1414
نرا;1093
ندي;5744
نزا;1723
نزل;2409
نسا;12164
نسب;7035
نست;3995
نسح;1225
نسو;1292
نشا;3024
نسي;6768
نشط;1038
نشر;4117
نصب;1672
نشو;1025
نصر;3793
نصف;1990
نطا;1079
نطل;2146
نطق;8912
نطن;2001
نظا;6325
نظر;6157
نظم;5462
نظي;3710
نعم;1493
ونا;4727
ومن;10775
ومه;1399
ومو;2224
ونة;1668
ونت;1483
ومي;7569
ونج;1032
ونح;1179
وند;1307
ونس;2329
وما;14623
ولن;3113
وله;6645
ومب;1148
ولل;1187
ولم;6337
ولي;22118
ون،;1752
ولو;7123
ومة;11195
ولى;5305
ومت;2374
ولك;9723
ومع;3412
ومح;1506
ومس;1842
ومر;1012
وكو;1237
ولة;16364
ولت;3502
وم،;1113
وكي;2073
وكل;2349
ولا;27391
ولد;2196
وقو;2831
وكا;12666
وقف;6686
وكر;1265
وكذ;1685
وقي;2929
ول،;1173
وفق;3332
وقا;15341
وفو;1466
وقت;7207
وفي;13684
وقد;8664
وقر;1668
وقع;10434
وفا;2594
وفر;2562
وين;3437
ويه;1384
ويو;2218
ويق;3546
ويك;1047
ويل;6191
ويم;1414
ويش;1793
ويس;2715
ويع;2732
ويض;1853
وية;9893
ويب;1230
ويا;3909
ويح;1497
ويج;1533
ويت;9053
وير;4789
ويد;1886
ووي;3836
وهن;1358
ووا;1041
وهم;2382
وهل;1345
وهي;4962
وهو;7073
وهذ;4642
ونق;1799
وني;9847
ونه;3610
وها;2385
ونو;1530
وأخ;1122
وأع;1981
وأش;2266
وأس;1132
وأض;3995
وأص;1234
هلا;2390
هم،;3227
وإذ;1315
وأف;1207
وأم;1501
وأن;5812
وأك;2341
وأو;1891
هكذ;1279
هية;1303
وتو;3234
وثا;1285
وتن;2785
وته;1916
وتم;2127
هيئ;3249
وتق;3587
هير;2695
وتي;1957
وتط;1083
وتع;3186
وتس;1911
وتش;2092
هوم;1195
وتا;2057
وتب;1248
وتأ;1083
هول;2650
وتر;3624
وتت;1678
هوي;1423
وتج;1440
وتح;2692
وحا;1753
وجه;7733
وجي;3577
وحة;1353
وجو;6319
وحت;1626
وحد;4680
هيل;1448
هيم;2058
وجا;2369
وجب;1127
وجة;1268
وجد;4347
وجر;1126
واع;4123
واط;5294
واص;4611
واض;5028
واس;6328
واش;3039
وار;9314
واز;2245
واد;3232
هند;2789
واخ;1654
واح;8698
واج;8737
همي;2637
وات;16423
واب;5055
هنا;13252
وائ;3424
واء;3823
هلي;1489
هما;8026
وإن;2825
همة;3115
هور;4851
وبي;9160
هود;4922
وبه;1358
وبن;1174
هوا;1666
وبل;1426
وبع;2978
وبر;2595
وبة;2637
واه;1807
واي;2325
وبد;1406
واق;8646
واف;3951
وال;117184
واك;1472
وبا;13203
وان;16124
وام;2973
وري;15819
وزر;3802
وست;2561
وسا;4152
وزي;7860
وسط;6366
وسع;1555
وسل;1300
وسك;1832
وسم;1963
وسو;2263
وسي;15365
وصا;2492
وصف;2583
وصل;4364
وصي;1057
وضح;3035
وضا;3997
وصو;2802
وخا;1441
وحي;3616
ودا;3887
ودة;4277
ودع;1274
ور،;1048
ودي;10257
ودو;1675
وده;1981
ورا;8484
ورب;1983
وذل;2857
وذك;1809
ورد;2546
ورت;1409
ورة;10457
ورج;1977
وزا;6383
وره;2989
ورو;7087
ورق;1396
ورك;1774
ورغ;1458
وغي;2726
وطا;1552
وضو;4272
وضي;1469
وضع;6134
وطن;8018
وعد;3219
وعة;5128
وظي;1432
وعا;3073
وظف;1654
وعي;4304
وعه;1238
وعم;1007
وعن;2320
وعل;4346
كأس;1350
قصة;1315
قضا;4778
قصي;1593
قسم;1521
قعة;1190
قعت;1019
قطر;1046
قضي;4881
قطة;1124
قطا;5397
قطع;2192
كذا;1541
كثي;8446
قيي;1678
كسي;1341
كست;4058
كزي;1143
كرد;1920
كرو;1163
كره;1462
كري;9375
كرم;1070
كرا;5153
كرة;4953
كرت;2723
كذل;3086
كاف;4566
كاب;1573
كات;7855
قنا;3425
كار;5094
كاس;1067
كاد;1367
قمة;1435
قلو;1056
قله;1017
قلق;1409
قلي;7543
قلا;2655
قلب;2273
قلة;1418
قلت;2615
كأن;1174
قيم;4976
قين;2071
قيق;11615
قيع;1056
كثر;11105
قيد;1798
قية;9219
كتو;4252
قيت;1177
قيا;9201
كتل;1108
كتش;1433
كتر;2067
قوي;2605
قوى;2098
كتب;5353
قون;1100
كتا;5565
قوق;3428
قول;17633
قوم;6114
قوط;1057
قود;3102
قوا;9648
قهم;1046
قوة;3852
قوب;1842
كبي;8510
كبر;5396
كان;48563
كبا;1844
قها;3056
كام;6120
كال;6587
قني;1770
فعا;2107
فعت;1042
فغا;4090
فعل;6299
فرد;2650
فرا;4834
فرو;1903
فري;8804
فرن;4143
فرق;2024
فرع;1071
فرص;2480
فرض;2370
فزي;1365
فسا;1892
فسي;2989
فسه;6422
فصا;1091
فشل;1424
فصل;1399
فضا;1885
فضي;1186
فضل;4551
فظة;1715
فير;3663
فيض;1381
فية;7253
فيت;1643
فيد;3877
فيذ;3027
فيل;2977
فيق;1312
فيف;1408
فيه;14323
فين;6016
فيم;4101
قتر;2534
قتص;6409
قتل;6403
قته;2422
فيا;2539
فيي;1691
قدس;1558
قدر;5018
قدو;1026
قدم;11277
قدي;6147
قدا;1877
قرر;3403
قرن;1891
قري;7214
قرأ;1715
قرآ;1016
قرا;14316
قرب;2646
فقر;1337
فقط;4044
فقة;1833
فقت;1003
ففي;1003
فقد;5213
فقا;2787
فلس;9118
فكي;1976
فلا;4152
فلة;1160
فكر;6334
فكا;2276
قاض;1069
قاط;2541
قاع;5247
قاف;5437
قال;28019
قائ;8435
قاب;6828
فنا;2843
قات;9526
قاد;7943
قار;6516
قاء;4849
فما;1207
فلم;1397
فلو;1000
قتا;1230
فون;2182
فوق;2435
قبي;1700
فهي;1463
فوا;1995
فهو;2674
قبو;1987
فوس;1008
فوض;1451
فوز;2565
فور;2793
قبل;19703
فهل;1013
فهم;3843
قاً;2028
قة،;1624
فني;2140
قاو;1510
قبة;1483
قاه;1958
قان;5401
فها;2598
قبا;2457
قام;6814
لمع;16001
لمغ;2936
ماء;5442
لمر;18909
لمز;2797
لمس;30596
لمش;13128
لمص;9750
لمض;1348
لمط;4294
لمت;25270
للو;4037
مئة;1919
لمة;3151
لمج;14446
ما،;1668
للي;4024
لمث;2245
لمخ;5714
لمح;15791
لمذ;1326
لمد;11045
للف;1926
لمؤ;5869
للك;1395
للق;4411
لمئ;1777
للم;10691
لمب;8460
لله;20208
للن;2631
لما;36084
لنف;5055
لنش;1273
لنص;2378
ماز;1136
لنز;1175
ماس;4343
لنس;5338
لنظ;5964
ماع;10247
ماض;8041
لنج;1782
ماث;1169
لمي;14033
له،;1852
لنت;3870
مات;13822
مار;12309
ماذ;5603
ماد;3510
لند;4373
لمل;8204
لمك;4573
لمق;12816
لمف;6385
لمو;21417
لمه;6486
لنا;18112
لمن;24110
لمم;6662
مائ;2986
مؤس;3832
لكر;5727
لكث;3289
لقي;6301
مؤخ;1376
لكب;3486
لقه;1091
لكا;5270
لقن;1556
لكت;4848
مؤت;2492
لقو;11817
لكة;3829
لقم;1644
لقل;2113
للغ;2364
للع;4468
للط;1547
للش;2583
للص;1917
للس;2702
للر;1721
للد;1948
للخ;1064
للح;4521
للج;4734
لكي;5100
لم،;1209
للت;6662
لكو;8057
لكه;1813
للب;5764
للا;9246
لكن;19784
لكم;1717
للإ;1649
لكل;5509
مؤك;1158
للأ;3781
لكف;1135
لفز;1174
لفر;10181
لفس;1264
لفض;1848
لفع;1660
لفا;5501
لفة;3300
لفت;6293
لقر;8948
لقد;7608
لقص;2247
لقط;3298
لقض;4673
لفك;3011
لفل;7533
لفق;1792
لقب;3545
لفه;1030
لقة;2215
لفو;2811
لقا;19332
لفن;4290
لقت;4202
لفي;4901
لك،;1939
لغي;1450
لعب;4824
لعا;34527
لعت;1211
لعد;6023
لعش;2484
لعس;2665
لعز;2393
لعر;26315
لعص;1550
لعق;5670
لعل;10108
لعن;3837
لغا;4715
لعم;13284
لعو;2902
لغة;2354
لعي;1962
لغت;1175
لغر;6148
لضف;1070
لضغ;1103
لطة;2965
لطب;4876
لطا;10225
لطر;4622
لطف;1424
لطو;1334
لطي;1654
لطل;2351
مطل;3069
مضي;1747
مطا;4135
مصي;1156
مضا;3342
مصل;1549
مصر;9286
مشي;2003
مصد;2780
مشك;3751
مصا;5974
مشر;5544
مسل;8436
مسك;1408
مسي;3908
مشت;2820
مشا;10460
مسر;1396
مسأ;1194
مسؤ;6744
مزي;2752
مست;19832
مسج;1537
مسا;13096
مسة;1875
مرك;5144
مره;1484
مزا;1713
مري;12984
مرو;2729
مرد;1151
مرح;2796
مرض;2383
مرش;1737
مرأ;3692
مرا;11904
مرة;5298
مرت;4144
مدي;9591
مدر;4004
مدن;3843
مدى;1652
محي;1138
مخت;5394
محو;1460
مدة;2212
مدا;2761
محر;1339
محط;1704
مجه;1467
مجي;1154
محت;3057
محد;1479
محك;3153
محل;3990
محم;6089
مخا;3153
مجر;2528
مجت;7404
ليو;17535
ليه;18432
مجا;6466
لين;11731
ليي;2562
مثي;1348
مجم;5400
محا;11569
مجل;6804
ليت;2474
ليج;2326
متم;2199
مثا;2121
ليا;15645
متن;2701
ليب;3599
مته;4585
لية;31649
متو;4456
ليز;1533
ليس;12689
ليد;3273
ليك;3222
ليق;2477
ليم;10425
ليل;6361
مثل;13208
ليف;2117
لوي;1584
لي،;1910
متا;2876
لون;7974
متب;1160
لول;8956
لوم;6670
متش;1205
متر;2200
متد;1847
متح;10396
متخ;1109
متع;4144
متط;1717
متل;1892
متق;1238
متف;1375
مبل;1278
لهل;1370
لهم;7957
لوا;10943
لهن;2015
لوب;3304
لهو;1925
مبي;1829
لهي;2259
لوث;1112
لوج;3302
لوح;4328
لور;2432
لوز;5513
لوس;2685
لوص;1580
لوط;5513
لوض;2882
لوع;1071
لوف;1860
لوك;3953
لوق;5786
مال;22046
مام;10811
لنم;1512
لنق;3807
ماك;1668
لنو;5722
لها;17976
مبا;12021
مان;19490
ماه;1930
لنه;3049
لني;2348
ماي;5254
مة،;2432
ماً;4356
لهج;3259
مبر;4571
مبد;1234
لهد;1790
لهذ;3215
لآخ;3631
كفر;1057
كفا;1256
لأص;2050
لأس;11062
لأش;2142
لأر;6671
لأز;2453
لأد;2424
لأع;3348
لأغ;1316
لأط;2417
لآل;1080
لأخ;6525
لأح;4913
لأج;3139
كفي;1160
لأب;2705
لآن;4178
لأق;3248
لأف;3419
لأل;4374
لأك;2083
لأن;10001
لأم;26568
لأو;13932
لأه;2170
لأي;2373
لإس;13725
لإش;1020
لإر;3279
لإص;1346
لإض;1434
لإع;4564
لإب;1220
كلا;3756
لإج;1635
كلة;2796
لإد;2375
لإخ;1591
كشف;2950
لسف;3841
لسم;2391
لسن;4980
لشا;3789
لسك;2672
لشؤ;1095
لسل;14979
لسي;17274
لشب;3662
لسو;8074
لشخ;2268
لسر;2274
لسع;7361
لسط;8014
لسؤ;1223
لزم;2126
لسا;10639
لسب;3490
لزو;1820
لست;1436
لزي;1724
لسج;1622
لزع;1034
لصو;4216
لصن;2286
لصل;1104
لصف;1412
لضر;1817
لصي;3979
لصر;1883
لصغ;1278
لصع;1656
لشم;2999
لصا;3003
لشه;3726
لشك;1311
لصح;10864
لصد;2138
لشو;1808
لشي;4585
لشر;15930
لشع;6563
لذا;2371
لدم;2023
لدك;2675
لدي;14667
لدى;2768
لدو;22530
لده;1172
لدف;2775
لدس;1132
لدع;2691
لدخ;1670
لخي;2705
لدر;4981
لخم;2386
لخل;3761
لدب;1070
لدا;6753
لخو;1050
لخط;5164
لحي;7481
لخد;2186
لخر;1842
لري;4728
لرو;7675
لزا;1111
لرق;1194
لرغ;1938
لرس;3053
لرح;1793
لرج;3067
لذي;33266
لرئ;11785
لذل;1929
لرب;2148
لرا;5446
لذك;1405
لرأ;2056
لته;6446
كيا;2692
لثا;8898
لتن;7057
لتى;1154
لتو;8183
كية;10080
لتي;42591
كيد;1991
كيز;1031
كير;1909
كيف;5234
لثق;3465
لثل;3076
كيل;3468
كيم;1205
لجا;9197
كين;3610
لتب;1530
لتا;8019
كون;21124
كوم;12842
لتح;9486
لتج;5705
كوي;4580
لتر;6421
لتد;2968
لتخ;2714
لتص;4111
لتش;3191
لتس;4598
لتز;2359
لتع;12033
لتط;3349
لتغ;2528
لتف;4815
لتل;2576
لتم;3338
لتق;9029
لتك;2848
لحد;6921
لجو;4989
لحة;4098
لحج;1294
لجي;4602
لحض;2037
لحص;2279
لحظ;1735
لحز;2806
لحر;12935
لحس;1393
لحم;3604
لخا;10554
لخب;2221
لحو;3306
لحف;1691
لحق;6359
لحك;12817
لحل;3134
لجد;6191
كيي;1690
لثو;1377
لجب;1083
لجز;2437
لجر;3303
لحا;12040
لجن;11114
لجه;3410
لحب;1425
لجل;1258
لجم;11009
لاث;8758
كمي;1283
لاج;7586
لاح;12351
لاخ;4625
لاد;10224
لار;8954
لاز;2083
لائ;2252
كنا;1576
لاب;5661
لات;24805
كنت;2557
لاق;18170
لاف;11128
لاش;2525
لاس;22333
لاض;1223
لاص;1757
لاط;2007
لاغ;1555
لاع;11333
كلي;3236
لإي;5072
لإل;1326
كلف;1305
لإق;1603
كله;2677
كمة;3882
كلم;4266
لإم;1735
لإن;8651
كما;15871
لاء;4763
كور;3209
لبو;3124
لبي;9216
لبل;8440
كوا;1436
لبن;11020
لبه;1179
كوب;1138
لتأ;3356
كول;1660
لبس;1010
كهر;1319
لبر;12014
لبد;1840
لاً;4703
لبح;4637
لبت;1535
كني;1854
لاي;13620
لة،;3129
كنه;5454
لاه;2648
كنو;1073
لاو;5301
لبة;1667
لام;36881
لان;27198
لبا;11482
لاك;3544
لال;20995
لبع;3776
لبط;2510
لبش;3346
